review_id,rating,text_length,reviewer_account_age_days,reviewer_total_reviews,hours_after_task_completion,same_ip_as_reviewee,account_review_burst,text_similarity_score,fraud_type,is_fraud
cb7b7be6-1783-4782-b225-c3f7dbdd78f3,5,247,204,127,89.35,0,0,0.176,none,0
f389a062-ce56-495b-aed0-94b39844d6d0,5,49,14,2,1.24,1,1,0.928,fake_positive,1
1864f852-69df-4099-ad6f-aed4a0c4a455,5,73,443,147,24.49,0,0,0.032,none,0
161b315e-ecff-45c9-b88a-84c7dc9ffbff,5,219,889,59,162.63,0,0,0.224,none,0
60a04b2d-e249-419f-872e-b7d6827c607e,2,286,353,95,44.45,0,0,0.326,none,0
9027c188-2f75-4bc4-848e-8115a09efca1,4,287,169,77,118.74,0,0,0.142,none,0
c550d302-35d6-4bfd-a525-dd7dcc6d3d8c,5,190,76,86,69.95,1,0,0.058,none,0
61d1720a-0d4c-48aa-a579-f7572ab5f08b,4,131,497,91,155.9,0,0,0.299,none,0
f2944f50-7968-403b-ad66-28406753dcb8,4,266,709,46,56.76,0,0,0.263,none,0
e4d76761-c2d8-4788-a736-c385cbab03df,4,253,710,8,201.83,0,0,0.147,none,0
c27f4431-70bd-4532-be4c-30f2981d3889,5,91,776,69,18.84,0,0,0.176,none,0
1c1834d0-b7c8-46bb-942a-a7604ad77fe7,2,254,624,44,221.61,0,0,0.314,none,0
6f2a053e-972c-4134-90f7-093ecc2dab67,3,71,389,129,85.73,0,0,0.204,none,0
eb021e25-48e0-41d0-8816-918b01d37f99,4,130,153,43,58.86,0,0,0.038,none,0
2b9aaf24-7689-4885-99e9-eea4f7f1727d,5,34,5,2,2.0,1,1,0.734,bot_farm,1
d14bc121-ae59-459d-b12c-74f6cc308abd,5,97,561,16,189.71,0,0,0.034,none,0
a3ad7e7e-0f14-48fc-9745-467e2947c980,5,254,368,5,180.5,0,0,0.176,none,0
eda8af0f-3ac8-4d50-832f-98644b38fb9e,4,170,773,19,88.3,0,0,0.25,none,0
651e01de-05b7-4a3e-b134-a6327d537d3c,5,248,598,41,57.88,0,1,0.161,none,0
eba07d8f-319a-4391-a241-85213c84f06c,4,268,620,85,23.32,0,0,0.066,none,0
0e9474e4-b17a-4478-9596-c2c3ce498e69,5,44,11,3,1.21,1,1,0.958,fake_positive,1
98424a89-c826-4cc1-81af-bdde8c63f56c,4,100,514,75,236.49,0,0,0.081,none,0
23b712f2-07de-4a8e-b118-0d627b2e116d,1,33,11,3,0.05,0,1,0.992,fake_negative,1
2b977131-9cf9-4b2e-a825-709dcd249074,4,65,551,134,44.36,0,0,0.007,none,0
855586f2-6554-46da-8d23-38fd4d03a533,4,222,251,49,19.66,0,0,0.229,none,0
bc524396-04e1-4b64-886f-390099de604d,2,151,476,140,219.71,0,0,0.08,none,0
dd231ff0-7315-4257-b554-770c096f01a2,5,34,10,2,1.06,1,1,0.953,fake_positive,1
fc03b919-2c9f-4fa6-a958-5ab94a29d545,4,209,729,149,183.03,0,0,0.236,none,0
0de1f981-b200-4270-b883-242a9d613a1e,5,275,103,90,56.41,0,0,0.311,none,0
c5e78181-3263-4e19-9774-766a251d3153,4,52,584,100,84.69,0,1,0.145,none,0
e5a41090-38df-47de-8ec0-54585eb0faf0,1,49,10,1,1.02,1,1,0.76,fake_negative,1
e5292eb7-46e2-43d1-ae31-eace201573a1,5,231,71,5,203.86,0,0,0.27,none,0
06db0154-3fec-4e10-9c52-db2322973a64,5,104,281,43,119.8,0,0,0.271,none,0
581e80ab-2149-4a51-9d43-51843f09db14,1,98,565,90,158.3,0,0,0.116,none,0
6b5e4566-0f98-4601-b22b-1d22e131d449,5,83,290,50,180.96,0,1,0.169,none,0
0df26765-6855-4179-a312-f53f8803cbe1,4,280,455,12,63.2,0,0,0.087,none,0
c4971a33-1122-4a4a-b3fd-59b39b1ce0d7,3,226,882,140,160.42,0,0,0.009,none,0
f22c386f-ff00-43df-af71-ab3c15bddd87,5,34,11,1,1.23,1,1,0.905,fake_positive,1
3eb88a35-4602-41c6-94d4-8f41a56c8ced,2,227,622,125,113.15,0,0,0.198,none,0
5046017d-593b-4531-8036-63a5b75344b5,2,169,710,23,187.04,0,0,0.098,none,0
39b1b5f5-2e36-4fb7-9670-ebecae1172b6,5,49,9,3,0.86,0,1,0.798,fake_positive,1
1ffa5e61-7dfc-456e-ad86-f85072ab1475,3,61,413,33,116.11,0,0,0.116,none,0
befb0ee6-744b-4e12-813b-539f419a1d77,4,131,637,51,25.53,0,0,0.309,none,0
3b52b1c1-939c-41af-9731-9d979450c2dc,1,83,335,72,85.96,0,0,0.136,none,0
60e2ddc1-7f34-4453-bbe8-26af15804aeb,5,33,8,2,0.82,1,1,0.866,bot_farm,1
e5975c9d-ad27-4403-94cf-8b41d95b28a4,5,119,220,48,122.3,0,0,0.307,none,0
ab29c786-511d-42fc-bf24-95992a5d386d,4,218,889,66,190.44,0,0,0.122,none,0
e0a79da8-e1ea-4c2f-98ca-6fa8781f77a4,5,33,4,2,1.94,1,1,0.963,bot_farm,1
1817000c-4140-4422-821e-6b36b52cb506,3,116,478,102,238.93,0,0,0.054,none,0
741e36e4-b686-4173-b9a7-eccb3552497a,3,86,281,44,138.26,0,0,0.266,none,0
eb8caa62-a13d-4db2-bf4b-eb6bfbb6e190,4,232,567,138,94.58,0,0,0.338,none,0
ad3154e3-463f-4497-921a-bab2d85be3b3,5,34,7,2,0.84,0,1,0.703,fake_positive,1
9e9ca70a-e41f-4e0a-b9a7-b57045dc8c80,5,33,9,3,0.13,1,1,0.746,bot_farm,1
15aa5c21-a88c-438d-aa51-a5f67ca504bd,5,246,359,124,72.04,0,0,0.19,none,0
1bb3f21c-c360-42bf-82a2-a24b48e184dc,5,34,1,2,1.49,0,1,0.71,bot_farm,1
1df737b2-36ab-4cdb-bff5-171677a94eb1,4,82,677,24,132.55,0,0,0.229,none,0
6cbbd5c9-bdff-4cd3-aa98-7ea966c20741,5,44,5,3,1.63,1,1,0.958,fake_positive,1
ddc6088b-64ad-4358-8a98-64e9e267c30c,2,268,315,5,18.12,0,0,0.177,none,0
71dd199a-2f03-4b2b-ae39-c465a8a4c6cb,3,156,557,109,125.7,0,0,0.084,none,0
581e6c61-27f1-4649-95bc-eb5d0b8f641a,4,172,888,108,208.86,0,0,0.321,none,0
91c934b6-b99c-40be-9d28-f88c11c056e4,5,49,7,3,0.6,1,1,0.891,bot_farm,1
91698365-8981-4019-a483-e52542c142bc,3,149,821,74,41.74,0,0,0.079,none,0
3c11bf58-af99-4290-a97b-4de1ca58defa,1,44,8,3,0.72,0,1,0.781,fake_negative,1
b002fd55-6d0e-44d7-afcb-94cb41c0bacf,2,70,492,134,71.67,0,0,0.332,none,0
3a7a9d14-4b95-4dad-8a58-1dd4faa7d179,2,153,713,49,147.07,0,0,0.013,none,0
b0bd3a23-4232-4bb9-a09a-4b2072ff9fab,3,286,102,74,179.57,0,0,0.203,none,0
c36056d6-9861-4b1b-9aed-8a00cd7cf64a,5,34,13,2,1.82,1,0,0.976,bot_farm,1
d018e420-58bc-4c92-9e10-207c364fa855,4,153,114,47,220.75,0,0,0.333,none,0
5e317f20-9748-467d-93a9-b02af3d4b36a,1,33,2,3,0.47,1,1,0.702,fake_negative,1
1f6d36ec-e25b-4120-b918-40c800706b0b,5,288,778,61,43.81,0,1,0.329,none,0
a17a376c-0903-4baf-954b-6a191c1c26df,5,33,11,3,0.32,0,1,0.883,fake_positive,1
c8d20eda-6f01-4dc1-be0c-68133c419d11,4,185,649,82,16.56,1,0,0.135,none,0
c1d35800-772a-4815-ab64-61c40f0f426f,3,178,367,102,67.25,0,0,0.22,none,0
c87aa131-c2fc-49da-9bef-f47b70f21ce3,5,34,11,1,1.27,1,1,0.931,fake_positive,1
c99ee249-bcfc-4d96-bd2b-0785209ce4c4,5,70,706,145,133.18,0,0,0.269,none,0
2646091b-d9b3-4b72-af51-05547a2b6974,5,33,13,3,1.47,1,1,0.794,fake_positive,1
8da7a40f-b856-4b73-a4b4-b5316fa1e60d,4,115,900,28,77.55,0,0,0.045,none,0
c5561e1a-e1df-48ba-a990-22fa823cc214,1,119,811,78,32.84,0,0,0.261,none,0
7f11be12-185e-4ab1-8399-d05e9c1fe11c,3,188,799,14,202.28,0,0,0.291,none,0
9d5f370b-90a1-433d-8cc9-1702bf46237d,5,60,638,105,113.53,0,0,0.347,none,0
662ce1d4-6fb6-4012-8dd6-1f380e376617,5,34,8,2,1.03,1,0,0.774,bot_farm,1
fc226c9a-fcb9-46cc-9b64-a57efac5309a,4,119,411,42,121.54,0,0,0.117,none,0
433b5e88-0a0b-4b43-9d26-e476d1fc01ea,5,146,723,104,50.15,0,0,0.298,none,0
d9a53974-28dd-4895-96de-0710d131b3fc,5,49,13,2,1.99,1,1,0.966,fake_positive,1
0c646f44-9efe-495e-b742-23c36c364728,4,295,273,55,218.9,1,0,0.257,none,0
0f9b7a1e-94f6-4bce-9873-a3a4cc9e02ed,4,285,251,139,226.37,1,0,0.119,none,0
1290f62c-d823-432d-ac48-d04ea16d6a0d,5,33,14,1,1.98,0,0,0.867,bot_farm,1
26e48338-14fa-4737-aad5-5ec47cc35514,5,104,88,110,34.24,0,0,0.018,none,0
1a113451-bf34-4e94-9ee6-b071f14bf047,4,123,635,66,179.53,0,0,0.244,none,0
fee5aac2-fa06-45c7-ba50-334d5e94d30e,3,245,778,21,235.68,0,0,0.312,none,0
c1ac45bf-bf45-400d-b144-947c839b613b,5,33,0,1,0.83,0,0,0.966,fake_positive,1
bdfc4ffe-7205-4ae0-b9ec-54bbc790fd9c,5,44,2,1,1.06,1,1,0.823,bot_farm,1
7806c0a2-0a5b-4041-8901-a7e0bbd5eaf6,3,106,510,29,147.08,0,0,0.13,none,0
1deb1ab6-ca79-47fd-a383-bfc07534fe84,4,173,644,133,155.06,0,0,0.03,none,0
c217e42f-46e9-44ef-ab90-605fc87327ef,5,140,875,109,183.66,0,0,0.318,none,0
c64ad3b4-8bab-4522-9248-d8517424f854,4,109,424,86,160.2,0,0,0.072,none,0
af0f1807-57ea-419b-8591-eeb79e42c77a,5,300,556,79,233.51,0,0,0.247,none,0
8c1c0ab2-6586-487f-abdf-0346aba136fa,5,34,8,2,1.41,1,1,0.738,fake_positive,1
e3f955bf-db71-4f85-9d17-05156ba36c99,3,72,487,89,20.41,0,0,0.129,none,0
4b014e4a-f76c-479c-b929-e1b8358fe0d0,3,66,861,79,210.63,0,0,0.226,none,0
e7b4b415-b6e8-43e2-8cdc-11ed48690227,1,44,4,1,1.85,1,1,0.888,fake_negative,1
c1e9e76e-887d-4845-ac42-b99a58a777a1,4,117,807,83,134.2,0,0,0.309,none,0
3c65f70e-3ad8-42cd-a484-75298ef5395d,2,160,773,27,239.75,0,0,0.118,none,0
1c2ebbff-8f82-4340-bc50-1833af8aa2ed,5,33,4,2,0.05,1,1,0.793,fake_positive,1
59e5c81b-7c56-4de8-b3b8-ed9822d3c76c,5,34,4,2,1.23,1,1,0.788,bot_farm,1
ae42edc2-ab93-4676-a356-4cc2b092fe1d,5,179,694,56,115.5,0,0,0.191,none,0
3af34588-0047-4034-bac0-310ee0fb2541,4,253,740,61,61.92,0,0,0.084,none,0
d8a31439-9f0b-485f-a45a-c7cc48efe30a,5,58,710,130,67.02,0,0,0.236,none,0
2a715bca-1af5-4253-ae06-7bb6fef27f86,5,182,850,115,196.86,0,0,0.166,none,0
1d000dcb-5a18-4683-932f-8d016ec84236,5,205,672,106,98.89,0,0,0.288,none,0
e50872a5-5891-4b88-afc8-d9b5b501ab3f,5,34,10,1,0.89,1,1,0.794,fake_positive,1
a50896b1-67b0-4d4c-b2de-45193b2aa999,5,34,7,2,1.36,1,1,0.891,fake_positive,1
1f869dc5-40ee-429f-8842-4ed3c3728e5d,2,180,320,78,75.4,0,0,0.266,none,0
7539aa8c-389b-4d8c-9291-feebfcb4debc,5,156,758,96,188.34,0,0,0.17,none,0
b82ade59-d02b-4dfb-9175-f54649dddd11,5,227,223,144,201.68,0,0,0.27,none,0
5d4760ed-5868-495e-a2b9-c81ed31e19eb,4,85,465,88,122.16,0,0,0.321,none,0
eb51046b-590d-4dc1-8f2a-c12d1b0bdd42,5,130,533,26,228.36,0,0,0.259,none,0
4395b867-3526-4024-b278-ac2f4b457a8a,5,49,7,1,0.39,0,1,0.779,bot_farm,1
254a6717-7237-49db-bf14-49ad770bb027,1,34,8,3,0.19,1,1,0.998,fake_negative,1
08195870-d34f-4a17-b67a-a34bd61b5021,5,55,497,26,72.1,0,0,0.302,none,0
cda018d4-6e0b-4422-b23d-82d81d568138,1,206,498,36,84.41,0,0,0.143,none,0
17b973a0-c844-40ee-a63c-15db7c88c66e,5,44,6,1,1.38,0,1,0.909,bot_farm,1
4911cfb3-ba1b-4bfc-9c0b-fe6dabbb4fdf,5,278,168,115,109.21,0,0,0.276,none,0
23fffb66-67d0-42cd-943f-11c29e7383ad,4,179,872,134,208.06,0,0,0.267,none,0
e0a613ee-dbe6-400f-b6f7-ebc2873fec51,5,250,826,70,138.17,0,0,0.346,none,0
8afccb8d-1d46-4e6a-8faa-23f01a4259df,5,69,112,117,143.8,0,0,0.066,none,0
29e59c1a-5eae-4473-aaca-82f9b4303fe7,1,125,175,129,25.51,0,0,0.127,none,0
f8f80e4b-8a40-4125-9230-12705954cd8a,5,113,261,32,125.27,0,0,0.253,none,0
c728d114-c739-4b68-83eb-2551019b3eab,5,126,373,133,120.87,0,0,0.317,none,0
890f185c-704d-48e2-842c-d05255a6cc95,5,219,321,92,51.18,0,0,0.078,none,0
c6c99348-f41f-4442-96a3-cacec3a3e993,5,235,892,33,129.17,0,0,0.013,none,0
da77c82f-5f3d-4d70-b855-e7d71b192c4f,1,44,14,3,0.99,0,1,0.775,fake_negative,1
dadb3b99-8099-4010-8cbd-1af8c4c9ef6f,5,49,10,1,0.58,1,1,0.964,bot_farm,1
613773ff-c31b-442a-a5b6-f033236548ca,5,49,10,2,0.17,1,0,0.751,fake_positive,1
d95788b2-6a5a-4d84-92d1-09b37fe3e930,4,255,843,93,147.55,0,0,0.257,none,0
688f378e-9e3e-4f72-a0ed-0e191af8960f,5,34,5,2,1.32,1,0,0.753,bot_farm,1
2bb0cf59-89ef-41e7-88ab-caac2e2441fc,5,49,12,1,1.69,1,1,0.732,bot_farm,1
1fe77217-002d-476a-9900-2a022fe2f4d7,5,64,855,146,215.55,0,0,0.276,none,0
6c5aa6ef-6e1f-4269-9cb0-50148f3541bf,5,56,408,12,138.05,0,0,0.313,none,0
7930e250-1cf8-443c-9cdc-01b614090cc7,5,49,1,2,0.42,0,0,0.96,fake_positive,1
e7e69f6b-9d51-4099-9773-0157052477f6,1,44,8,1,1.82,1,1,0.845,fake_negative,1
ad72d376-d467-4878-b120-d343c10766f2,5,44,14,3,1.19,0,1,0.903,bot_farm,1
5ba3b77d-ab22-4cd8-8b34-5c9035e9c35c,5,33,12,1,0.54,1,1,0.789,bot_farm,1
a36b45ed-88be-4a61-b0f8-9ef77c053bd7,4,285,895,73,173.99,0,0,0.014,none,0
49251c09-c595-4c78-bd2c-2d308a94167d,3,103,699,95,66.8,0,0,0.309,none,0
1224ddc5-fbc2-4db5-9a27-702afea52db7,5,44,7,2,1.72,1,1,0.719,bot_farm,1
60e9b342-55f1-482c-ac93-2ef670ce4543,3,180,660,94,43.62,0,0,0.192,none,0
58724fa2-ada0-44fc-b74f-668606915869,1,44,11,3,0.51,0,1,0.809,fake_negative,1
926faf1c-f72d-4dc2-83e0-5d5eafb7352f,5,284,643,48,239.82,0,0,0.006,none,0
38fb146a-e034-42d6-a4bc-f11230220f29,4,78,765,32,45.75,0,0,0.199,none,0
e8f321ce-6e4f-4ff3-82c7-ad1b708b6596,5,44,12,3,0.48,1,1,0.809,fake_positive,1
503635aa-d898-41f0-b4b9-bf4cb1803fde,2,206,871,61,156.34,0,0,0.31,none,0
26e547ff-a01a-49cc-ba1a-62cb3f812d07,3,222,305,10,181.24,0,0,0.331,none,0
b55ffc54-760e-4485-8070-183e261b57ef,5,44,11,3,0.77,1,1,0.833,bot_farm,1
d937ed0a-28ab-4818-abb0-926b293fd191,4,110,728,119,134.66,0,0,0.165,none,0
b6c53aec-c99e-45f9-a1ad-d6d4f6b6591b,5,242,412,90,156.73,0,0,0.262,none,0
b916b0bd-521c-48e7-8190-4146a03774b5,5,33,0,1,0.89,1,0,0.731,fake_positive,1
7678b7dd-f9b5-4846-b494-87c314134ecf,3,142,617,116,52.38,0,0,0.101,none,0
c361f08c-d2b9-4c9d-b007-1196439fc2e1,5,253,830,12,142.11,0,0,0.096,none,0
707a2b83-5cac-4e3c-bf86-95eba6394a16,5,34,4,3,1.77,1,1,0.908,bot_farm,1
3a358064-8702-400a-a156-9338d7a2f9c1,4,196,605,85,144.38,0,0,0.263,none,0
8fd2e8a0-bcfd-425b-bbbb-cc7df868cfea,5,189,761,24,226.33,0,0,0.042,none,0
9ba5a80b-ade5-4d62-89f8-59ac744bbdd6,5,44,11,1,1.84,1,1,0.814,fake_positive,1
e40df580-6953-4cfe-900d-6348d42c7ed2,1,76,512,71,151.65,0,0,0.222,none,0
5a8b73cc-3dfc-497a-a803-e7ef358aec6c,1,255,606,32,167.51,0,0,0.105,none,0
bae59ca4-0f68-48bd-a352-bf9a7203d95d,4,142,299,20,69.16,0,0,0.175,none,0
e0cfc094-618c-49cb-a264-0fc527970131,5,49,13,3,0.07,1,1,0.991,bot_farm,1
9be18ead-fd6c-41ed-a598-3b9ff44dbed5,5,78,67,5,214.75,0,0,0.295,none,0
225165fc-ba8d-4e7b-9218-d7337abaaaa2,4,168,92,17,178.84,0,0,0.033,none,0
ccdb4edd-b556-45fa-8d40-28ed266da5b5,4,245,527,100,82.94,0,0,0.31,none,0
63c64f3a-1f0f-4b49-80c1-d16a6baa4ecb,2,88,236,11,139.86,0,0,0.055,none,0
cdae9780-7990-466d-9c73-03ce9c66075c,5,33,10,3,0.01,1,1,0.875,bot_farm,1
dd6df5eb-06e2-4c85-a4d4-f1671ef10412,5,290,897,145,201.11,0,0,0.296,none,0
6d01fd4a-b9b3-4df2-8212-d6337ceca992,1,33,4,2,0.96,1,0,0.814,fake_negative,1
ef03e48b-69d8-4e2e-a66a-f6dbc1106700,3,70,726,52,84.67,0,0,0.02,none,0
1d068500-2aa7-4bb6-be2a-9953c26aabcd,3,165,501,118,72.08,0,1,0.105,none,0
c70543d1-dcd7-456d-a635-8e6624eb4918,5,166,396,73,177.87,0,0,0.157,none,0
9761d3a7-a0bf-4a76-afe9-59bcdb7c210e,2,114,386,91,180.55,0,0,0.29,none,0
4a0c9d23-097f-45f7-a146-34ff994e97ba,1,149,701,129,136.42,0,0,0.306,none,0
6e2ab39f-b6d6-4afd-80f2-4b57e9c5fc22,2,288,547,135,103.99,0,0,0.283,none,0
04d192ae-a529-44f6-b565-96d698643dab,5,141,122,85,233.88,0,0,0.235,none,0
cdbfc415-91c9-45ca-99e4-3070f78370d9,5,58,532,99,111.34,0,0,0.054,none,0
d6298060-5844-49e8-9938-6ac6a77be742,4,143,98,146,25.66,0,0,0.274,none,0
56b941d7-1b5c-470a-9849-5a0ea75d9c80,4,77,406,9,112.14,0,0,0.272,none,0
a1fd11cc-accf-4397-8e1e-deb16eef8d76,2,230,761,92,141.04,0,0,0.056,none,0
a0722390-6241-4897-98f7-546110afe75f,3,135,635,112,103.63,0,0,0.212,none,0
0cd45e25-3527-47fd-8086-feab7f589828,1,34,1,1,1.45,1,1,0.728,fake_negative,1
60cbc4a6-6309-4a0f-8665-881548f9c28e,3,54,596,19,95.72,0,0,0.048,none,0
94ccb802-517c-45cc-8e7e-5f76974f65c2,5,49,2,1,1.03,1,1,0.758,fake_positive,1
701c0710-663b-49fe-9ffd-01523f184c67,5,49,10,3,1.84,1,1,0.907,fake_positive,1
bdb502b6-abcf-4fa9-b070-e2055dcfa038,1,34,10,3,0.84,1,0,0.792,fake_negative,1
1a51408b-fb70-4828-9220-4c79da2ec402,4,293,82,108,73.5,0,0,0.147,none,0
d2899cdf-4a36-4ffe-b512-5f11491ac695,5,264,335,19,17.87,0,0,0.04,none,0
22fea436-4b30-4108-a552-c2291248e913,4,164,361,108,233.28,0,0,0.244,none,0
3fa112ae-c696-40b4-8ad3-a5ab4bfe567d,5,110,272,107,83.04,1,0,0.099,none,0
3de50db5-428b-447b-a770-3792e4aaf797,1,34,9,2,0.01,1,1,0.937,fake_negative,1
59c020e1-f2c0-4c5e-86aa-15c6a699b9ba,3,117,341,18,175.41,0,1,0.27,none,0
36c31757-167d-4622-99b3-18921d84fc5b,5,175,794,127,196.96,0,0,0.131,none,0
d3d058d8-96cb-4864-8845-deb2fd4d3e85,1,33,11,3,1.05,0,1,0.943,fake_negative,1
7a321c3c-e2d4-44dc-8bab-efd3a135a972,4,184,516,26,81.76,0,0,0.213,none,0
2bc31f84-9eaa-47d8-908c-96f7fe0bb5ee,5,179,619,93,159.34,1,0,0.129,none,0
3cfb1f03-3f4a-4bec-9a78-38aca0b19f92,3,113,504,143,204.5,0,0,0.169,none,0
6c46e486-ff8d-4994-aed2-4e9f4cc7ac7a,1,49,1,3,0.47,1,1,0.881,fake_negative,1
2e5958f0-97f0-48d6-b5e4-882e56ab8565,5,141,798,88,145.32,0,0,0.206,none,0
f4819e3e-e300-4e05-8b8c-d8306364ae95,5,299,298,98,41.34,0,0,0.169,none,0
2200a071-7ac3-4056-806e-065f8b6daf57,5,191,261,24,33.17,0,0,0.015,none,0
8aca64bb-110f-4539-bba2-d009cfcbdd96,1,34,4,3,1.04,0,1,0.977,fake_negative,1
cc303aad-e073-4050-8c2a-0444b3d95f36,5,61,360,34,57.82,0,0,0.296,none,0
ccc306ef-08f7-4ac7-bde2-d06fe9dff50d,1,67,153,4,116.97,0,0,0.32,none,0
4f597d6d-5c14-4cdb-939e-8f0058aab8d5,5,289,816,121,193.73,0,0,0.213,none,0
6cf59601-2a21-4b96-8b3e-085220131077,3,224,727,8,202.8,0,0,0.284,none,0
bc2069c5-a2e0-446e-9dad-2aa4d3cb5db9,4,192,234,106,124.15,0,0,0.114,none,0
1f7a58a2-283f-431c-a74d-9f3567e37ee7,3,251,338,114,93.93,0,1,0.017,none,0
91a114b8-81d0-4df6-b67a-9cb328fde32b,2,222,568,84,109.88,0,0,0.011,none,0
45d2b1f0-decd-4126-9a7c-bbb350ee5d8c,4,178,516,6,88.26,0,0,0.004,none,0
143624bc-ac14-4f38-9a36-cdbaa4d2c9e7,5,218,677,150,229.9,0,0,0.078,none,0
5a18140a-d3cf-4c71-b6b4-caddeb343402,1,101,571,23,54.61,1,0,0.257,none,0
b7edcb68-f91f-4847-8664-e0b340ca8af1,5,279,561,132,50.86,0,0,0.175,none,0
dd86cd94-a7c7-49ab-b068-ef0abb3a396a,5,185,264,136,176.26,0,0,0.051,none,0
66cd9521-1d1d-491e-a9a2-bd2ec0edfede,5,33,8,3,1.29,1,1,0.903,bot_farm,1
03198739-adc6-4a47-b98b-db3057b9e4ca,5,33,5,1,0.13,1,0,0.919,fake_positive,1
7d9bd7c5-f969-4c6e-bfd5-8c40b740e5c4,3,64,182,60,126.17,0,0,0.215,none,0
a7dad50d-daec-4c24-92d1-5736e292c31a,5,44,5,3,1.01,1,0,0.819,fake_positive,1
65bc7ab7-50aa-4c72-b6d2-3d1e862107a6,5,79,470,106,31.24,1,0,0.091,none,0
18b3ebe3-21d6-40d0-8f7e-26d4983667a9,2,122,896,98,228.24,0,0,0.036,none,0
e8771465-6653-458a-8e21-554b245cab53,5,279,773,10,131.81,0,0,0.0,none,0
d081db88-e028-463a-b923-6509a24e34aa,5,34,7,1,0.6,1,1,0.942,bot_farm,1
a10cc7e4-c721-4e2a-b28f-e73f5268c6fd,4,273,322,47,110.57,0,1,0.06,none,0
07543a56-2a89-4899-a3a4-b41d13be5ca6,5,49,7,1,1.83,1,1,0.992,fake_positive,1
0c2ebbe2-1910-4ae0-9417-fe38c2fbaef2,5,170,68,138,19.07,0,0,0.116,none,0
8760bc64-51f0-48c8-8321-c8a046299339,5,44,10,1,0.97,1,0,0.914,bot_farm,1
9f1ac4de-8ea1-4c67-a277-644de5ed152a,2,81,162,74,199.18,0,0,0.279,none,0
1874c9c1-2040-4d8c-a97d-91430887c499,5,122,351,106,195.87,0,0,0.06,none,0
0a9ca3e9-d48d-4d54-b8d9-2f20e077554e,5,44,4,1,0.78,1,1,0.972,fake_positive,1
f04ec044-0484-4425-b960-e6a5b3b4ee87,5,289,507,121,158.17,0,0,0.032,none,0
2fb15150-7cb6-4b86-a21a-8522bedb61ce,3,112,137,104,69.29,0,0,0.26,none,0
5c8d0240-5346-4515-8a12-9d38c896c3f7,2,260,796,101,215.2,0,0,0.025,none,0
ce907e08-4974-4404-9eeb-68684d49f531,5,129,804,45,96.24,0,0,0.113,none,0
d9ea3943-586e-4733-96ac-1f60691d110a,5,226,583,100,144.24,0,0,0.168,none,0
ab1aa489-b692-4f74-a5de-9f031d82bc3b,3,163,371,101,59.2,0,0,0.254,none,0
e61d9693-85c3-4550-a317-54cda7a963b5,3,155,752,134,192.14,0,0,0.325,none,0
620b3cd3-a500-416d-bd73-cfbcbe072838,5,33,13,2,0.45,1,1,0.976,fake_positive,1
20403e2c-a33c-4041-a1f1-5710e3f1eb22,2,261,882,142,134.38,0,1,0.066,none,0
fbb00716-ab0a-4b15-a752-bab1bcf9e0e0,5,91,864,69,201.12,0,0,0.009,none,0
22adaef6-2240-4f59-a949-47d3d0ca5e6b,3,256,247,109,13.05,0,0,0.119,none,0
f3841f83-61c6-48b8-8a1f-5a9bab056402,4,127,532,98,107.59,0,0,0.325,none,0
f20b05d9-ffe5-44b8-a67c-bdd1ba122a41,5,288,807,122,139.16,0,0,0.29,none,0
9ee5f56b-d014-4021-9ba6-03de3c334579,4,100,826,130,199.86,0,0,0.262,none,0
294f4a4c-a9dd-4687-ad47-8edb4eb75d98,5,129,507,70,204.63,0,1,0.06,none,0
7d73b198-c9a4-4b29-9be1-c7b032b5a688,1,33,2,1,1.57,1,1,0.91,fake_negative,1
03343f54-1311-4a72-822e-2b2fc53a391d,5,183,134,78,82.29,0,0,0.149,none,0
3071ad1f-0bc8-4c4b-87e7-a0f3c1c6bb5d,5,34,7,3,0.55,0,0,0.724,fake_positive,1
8127ec23-ebf4-4647-b81f-9abe6f624c8f,4,237,166,47,60.14,0,0,0.08,none,0
83bee934-2198-4a9d-ac27-3d0740c8cfc0,5,164,386,33,17.96,0,0,0.257,none,0
e011dc62-d6d5-4480-a54e-3c30cd52ecc2,5,291,871,66,88.92,0,0,0.021,none,0
5c3cf8ba-cdc0-4976-b0b0-4f92e4249ebf,4,95,823,97,153.85,0,0,0.334,none,0
0490424f-857a-4bed-bb1c-314fab87bf0d,5,236,296,9,219.55,0,0,0.047,none,0
ee9ac461-5b3d-41e3-923f-acff25e6b8c0,5,123,117,141,183.82,0,0,0.159,none,0
67214db6-5c3d-4351-b3bb-23909c725765,5,34,10,3,0.95,1,1,0.814,bot_farm,1
8fd56ca2-1f37-4bc3-847e-11b50726c2b0,5,33,8,1,1.24,1,1,0.913,fake_positive,1
c8820157-542c-48f8-b150-c5dc7def4d9c,4,92,805,138,143.61,0,0,0.025,none,0
4e80b788-74f0-4a6a-bea3-25b5f52532fd,5,297,308,21,164.36,0,0,0.334,none,0
8b375c7b-a139-452c-962c-7fbaf85f924f,1,34,5,3,0.84,1,1,0.722,fake_negative,1
e7b08a37-1fb1-4378-87fe-a7f49cb87874,4,125,852,68,126.75,0,0,0.147,none,0
dac9480c-32e5-4d3c-b6a0-ceeb211a68aa,5,165,179,66,37.82,0,0,0.336,none,0
b19619fc-cb19-4672-922f-27fad9438570,1,33,11,1,0.81,1,1,0.767,fake_negative,1
